YEAR,YEAR_TYPE,SMRY_CTGRY,SRVC_CTGRY,PRVDR_ID,PRVDR_NAME,PRVDR_CITY,STATE,PRVDR_ZIP,BENE_DSTNCT_CNT,TOT_EPSD_STAY_CNT,TOT_SRVC_DAYS,TOT_CHRG_AMT,TOT_ALOWD_AMT,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,BENE_DUAL_PCT,BENE_RRL_PCT,BENE_AVG_AGE,BENE_MALE_PCT,BENE_FEML_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_API_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_NATIND_PCT,BENE_RACE_UNK_PCT,BENE_RACE_OTHR_PCT,BENE_AVG_RISK_SCRE,PRMRY_DX_INFCTN_PCT,PRMRY_DX_NEOBLD_PCT,PRMRY_DX_ENDONUTRMET_PCT,PRMRY_DX_MNTBEHNEUDIS_PCT,PRMRY_DX_NERVSYSTM_PCT,PRMRY_DX_ENTSYS_PCT,PRMRY_DX_CIRCSYSTM_PCT,PRMRY_DX_RSPSYSTM_PCT,PRMRY_DX_DIGSYSTM_PCT,PRMRY_DX_SKNMUSSYSTM_PCT,PRMRY_DX_GUSYSTM_PCT,PRMRY_DX_PRGPERICONG_PCT,PRMRY_DX_SXILLDEF_PCT,PRMRY_DX_INJPOIS_PCT,PRMRY_DX_HLTHSRV_PCT,NRSNG_VISITS_CNT,MSW_VISITS_CNT,AIDE_VISITS_CNT,TOT_NRSNG_MNTS,HOSPC_RHC_DAYS_PCT
2023,FY,PROVIDER,HOS,191588,Heart Of Hospice,Covington,LA,70433,126,129,11353,7669333,1734213,1734213,1981540,28,0,81,40,60,83,11,0,*,0,0,*,2.96,0,25,*,0,27,0,32,9,*,0,*,0,*,*,0,2551,438,3134,112890,100
2023,FY,PROVIDER,HOS,191589,Concerned Care Hospice,Covington,LA,70433,139,155,17542,3918184,2652343,2652343,3033057,34,0,83,39,61,60,32,*,*,0,*,0,2.69,0,14,*,0,32,0,38,11,*,*,*,0,0,0,*,5496,717,6983,233745,100
2023,FY,PROVIDER,HOS,191591,Life Source Services Of Baton Rouge,Baton Rouge,LA,70816,356,363,28592,7103089,4446037,4446037,5114831,70,*,83,31,69,79,18,*,*,0,*,0,2.29,*,11,0,0,36,*,28,8,*,16,*,0,0,*,0,5514,1330,8836,548400,100
2023,FY,PROVIDER,HOS,191592,Canon Hospice,Baton Rouge,LA,70817,71,84,9908,2036772,1471941,1471941,1695109,48,*,81,48,52,23,75,0,*,0,*,0,3.13,0,*,*,0,29,0,50,*,*,0,*,0,0,0,0,1661,318,4700,60300,100
2023,FY,PROVIDER,HOS,191593,Compassus-Ruston,Minden,LA,71055,30,30,1248,264936,200396,200396,230196,47,*,78,40,60,67,*,0,0,0,*,0,1.52,0,*,*,0,*,0,37,*,0,0,0,0,0,0,0,325,52,365,14625,100
2023,FY,PROVIDER,HOS,191594,Heart Of Hospice Llc,Baton Rouge,LA,70810,175,185,20256,16269903,3073706,3073706,3536811,35,*,80,46,54,69,27,0,*,0,*,*,2.79,0,14,8,0,26,0,36,11,*,*,*,0,*,*,0,4781,412,6171,227610,99
2023,FY,PROVIDER,HOS,191597,Traditions Health,Covington,LA,70433,108,110,11611,2761330,1737317,1737317,1986458,42,*,81,33,67,80,17,*,*,0,*,0,2.55,0,16,*,0,28,0,33,11,*,0,*,0,0,0,0,3182,623,2922,166755,100
2023,FY,PROVIDER,HOS,191600,Notre Dame Hospice Of Greater Baton Rouge,Donaldsonville,LA,70346,67,68,4905,1347966,743805,743805,856512,39,*,84,37,63,81,*,*,*,0,0,0,2.09,0,*,*,0,18,0,40,*,*,*,*,0,*,*,0,1075,241,1395,53370,100
2023,FY,PROVIDER,HOS,191601,Hospice Associates Of New Orleans Llc,Metairie,LA,70006,149,151,11101,2155730,1735737,1735737,1984959,24,0,86,35,65,86,*,*,*,0,*,0,2.48,0,17,10,0,31,0,19,*,*,0,*,0,11,*,0,3290,277,2428,117555,100
2023,FY,PROVIDER,HOS,191602,St Joseph Hospice Of Bayou Region,Thibodaux,LA,70301,278,282,16548,4011558,2678774,2678774,3083201,38,0,79,50,50,81,16,*,*,*,*,0,2.74,*,31,0,0,16,0,26,20,*,0,5,0,0,0,0,4743,594,3298,204960,99
2023,FY,PROVIDER,HOS,191603,Allegiance Hospice & Palliative Care,Ruston,LA,71270,284,299,16853,4234499,2725179,2725179,3140584,42,17,80,51,49,70,29,0,*,*,0,*,2.57,0,21,5,*,27,0,27,10,*,0,4,0,*,*,*,4214,689,4583,213075,99
2023,FY,PROVIDER,HOS,191604,Christus Hospice & Palliative Care St Patrick,Lake Charles,LA,70601,127,130,10034,9722636,1560720,1560720,1791190,28,*,81,35,65,75,22,0,*,0,*,0,2.54,*,22,*,0,21,0,33,17,*,0,0,*,0,0,*,2706,441,3841,106800,99
2023,FY,PROVIDER,HOS,191605,Enhabit Hospice Of The Northshore,Covington,LA,70433,50,50,4824,1168301,733404,733404,841862,40,0,81,46,54,84,*,0,0,0,0,*,2.13,0,30,0,0,26,0,30,*,*,0,*,0,0,0,0,1311,156,984,91920,100
2023,FY,PROVIDER,HOS,191606,N S I Hospice L L C,Lafayette,LA,70508,80,80,5793,1378128,897964,897964,1035182,23,*,83,48,53,85,14,0,0,0,*,*,2.59,0,30,*,0,25,0,30,*,*,0,*,0,0,0,0,1437,211,1276,63060,100
2023,FY,PROVIDER,HOS,191607,Amedisys  Hospice,Baton Rouge,LA,70816,191,197,17936,4574648,2821353,2821353,3247071,22,*,82,38,62,76,21,0,*,0,*,0,2.40,*,17,*,0,34,0,32,10,*,0,*,0,0,*,0,4275,745,3585,197610,100
2023,FY,PROVIDER,HOS,191608,Hospice Of Leesville,Leesville,LA,71446,77,83,6046,1310784,952699,952699,1099110,26,86,77,52,48,92,*,*,*,0,*,*,2.64,0,27,*,0,17,0,33,13,*,0,0,0,0,0,0,1787,539,885,68445,100
2023,FY,PROVIDER,HOS,191611,Heart Of Hospice,Franklin,LA,70538,176,178,11597,7999242,1840702,1840702,2121143,34,*,82,47,53,82,16,0,*,0,0,*,2.43,0,31,15,0,21,0,21,8,*,0,0,*,*,0,0,2946,207,2640,126615,100
2023,FY,PROVIDER,HOS,191615,Premier Hospice Llc,Bastrop,LA,71220,148,156,10771,2473155,1673845,1673845,1928834,55,14,81,34,66,78,21,0,*,0,*,0,2.30,*,21,13,0,22,0,29,11,0,0,*,*,*,0,0,3249,491,3634,117525,100
2023,FY,PROVIDER,HOS,191616,Bristol Hospice-Nw Louisiana,Minden,LA,71055,427,446,37564,10539408,5902089,5902089,6665718,45,21,82,45,55,79,20,0,*,0,*,*,2.37,*,19,4,0,30,0,35,9,*,0,*,0,*,*,0,12767,2365,16698,769920,100
2023,FY,PROVIDER,HOS,191617,Hospice T L C Inc,Winnsboro,LA,71295,118,123,10774,2531774,1649959,1649959,1903114,61,*,80,35,65,80,19,0,*,0,*,0,2.51,0,23,*,0,19,0,37,15,*,0,*,0,0,0,0,1884,404,3391,73110,100
2023,FY,PROVIDER,HOS,191620,St Joseph Hospice & Palliative Care Of Monroe Llc,Monroe,LA,71201,106,112,13789,3127368,2087496,2087496,2405596,37,15,79,38,62,76,23,0,*,0,*,0,2.20,0,19,*,0,26,0,38,13,*,0,*,0,0,0,0,3591,717,3253,150705,100
2023,FY,PROVIDER,HOS,191621,Hospice Specialists Of Louisiana,Baton Rouge,LA,70816,38,41,3502,900171,509519,509519,586066,32,0,81,34,66,71,*,0,0,0,*,0,2.63,0,32,*,0,37,0,*,*,0,0,0,0,0,0,0,815,255,1111,35760,100
2023,FY,PROVIDER,HOS,191622,Heart Of Hospice Llc,Monroe,LA,71201,118,131,14094,10285512,2134826,2134826,2459142,39,22,80,39,61,70,28,*,*,0,0,0,2.68,0,19,*,0,24,0,34,18,*,0,0,0,*,*,0,3304,357,4624,136815,99
2023,FY,PROVIDER,HOS,191623,St Catherine's Hospice Llc,La Place,LA,70068,463,469,26381,6527718,4250996,4250996,4874285,65,*,82,40,60,81,15,*,3,0,*,*,2.66,3,14,*,0,39,0,22,9,*,9,3,0,0,*,0,5720,1256,7363,470895,100
2023,FY,PROVIDER,HOS,191624,Comfort Care Hospice,Plaquemine,LA,70764,81,82,7690,1601642,1172168,1172168,1350263,33,0,84,36,64,77,21,0,*,0,*,0,2.08,0,21,*,0,34,0,28,*,0,*,*,0,0,0,0,1429,263,2260,87225,100
2023,FY,PROVIDER,HOS,191625,Harbor Hospice Of Lake Charles Lp,Lake Charles,LA,70605,540,552,37450,12070646,7998568,7998568,9130597,34,*,79,47,53,77,22,*,*,0,*,*,2.40,0,29,*,0,5,0,45,8,3,*,3,0,8,0,0,6621,1106,13147,265635,93
2023,FY,PROVIDER,HOS,191626,Elara Caring,Monroe,LA,71201,381,395,30459,6612999,4715558,4715558,5434396,33,15,83,33,67,87,12,0,*,0,*,*,2.16,*,18,6,*,12,0,52,9,*,0,*,0,0,0,0,8305,1436,13429,263265,100
2023,FY,PROVIDER,HOS,191627,Brighton Bridge,Oberlin,LA,70655,353,361,35712,6895428,5438487,5438487,6288828,51,30,83,40,60,87,12,0,*,*,0,0,2.20,0,14,*,0,35,0,36,12,*,0,*,0,0,0,0,7088,2589,15160,386325,100
2023,FY,PROVIDER,HOS,191628,Community Hospice Of Lafayette,Lafayette,LA,70503,80,80,8476,2024309,1313892,1313892,1513339,53,0,83,36,64,85,*,0,*,0,0,0,2.45,*,16,*,0,34,0,35,*,*,0,*,*,0,0,0,1553,436,1817,87480,100
2023,FY,PROVIDER,HOS,191631,Louisiana Hospice & Palliative Care Of New Orleans,Terrytown,LA,70056,32,33,2412,1036516,357031,357031,408232,41,0,84,34,66,63,*,0,*,0,0,0,2.81,0,*,*,0,*,0,45,*,*,0,0,0,0,0,0,547,245,742,30915,100
2023,FY,PROVIDER,HOS,191632,Louisiana  Hospice & Palliative Care,Baton Rouge,LA,70810,32,32,1988,790340,311221,311221,358432,38,0,83,47,53,81,*,0,0,0,*,0,2.59,0,*,*,0,38,0,*,*,*,0,0,0,0,0,0,423,91,474,23310,100
2023,FY,PROVIDER,HOS,191633,Community Care Hospice,Hammond,LA,70403,110,114,10759,2723611,1623894,1623894,1863180,53,0,81,50,50,81,17,0,*,0,*,0,2.31,0,14,0,0,38,0,33,10,0,*,*,0,*,0,0,2672,290,3606,112185,100
2023,FY,PROVIDER,HOS,191635,St Joseph Hospice And Palliative Care Northshore,Covington,LA,70433,114,119,9528,2187994,1517468,1517468,1734019,32,*,80,39,61,88,*,*,*,0,*,0,2.54,0,24,*,0,34,0,27,10,0,0,*,0,0,*,0,2441,353,2322,154095,99
2023,FY,PROVIDER,HOS,191636,Still Waters Hospice Llc,Alexandria,LA,71301,106,132,17274,3748980,2650225,2650225,2968705,30,11,82,38,62,92,*,0,0,0,*,0,2.39,0,*,0,0,8,0,51,25,*,0,*,0,0,0,0,3666,828,6517,140295,100
2023,FY,PROVIDER,HOS,191637,Guardian Hospice Carellc,Alexandria,LA,71303,245,250,24231,5149291,3830006,3830006,4235247,57,26,81,42,58,85,13,0,*,0,*,0,2.14,0,13,17,0,24,0,33,9,*,0,*,0,*,0,0,4700,806,7178,178560,100
2023,FY,PROVIDER,HOS,191638,Heart Of Hospice Llc,Lafayette,LA,70503,395,411,30874,23821416,4798612,4798612,5532086,43,5,79,42,58,74,22,*,*,0,*,0,2.82,*,27,*,0,19,0,35,12,*,*,*,0,*,0,0,8831,1465,8317,329520,100
2023,FY,PROVIDER,HOS,191639,Acg Hospice ,Hammond,LA,70403,59,61,8979,1744937,1319388,1319388,1512329,34,*,81,47,53,78,19,*,*,0,0,0,2.51,0,20,*,0,30,0,30,*,0,0,*,0,*,0,0,2358,264,1688,111315,100
2023,FY,PROVIDER,HOS,191640,Hospice Compassus - Baton Rouge,Baton Rouge,LA,70806,133,140,13890,2833069,2145602,2145602,2481401,33,*,80,44,56,68,26,*,0,0,*,*,2.42,*,15,19,0,41,0,14,11,0,0,*,0,0,0,0,3096,595,3466,106200,99
2023,FY,PROVIDER,HOS,191642,Heart Of Hospice,Lake Charles,LA,70605,621,659,54983,40014712,8647308,8647308,9929895,35,4,80,44,56,82,16,0,*,*,*,*,2.66,*,21,3,0,10,0,48,12,3,0,*,*,*,*,*,13408,1838,14158,509295,99
2023,FY,PROVIDER,HOS,191643,Caring Hands Hospice,West Monroe,LA,71291,118,126,12634,3330920,1903431,1903431,2193649,47,15,83,44,56,81,19,0,0,0,0,0,2.10,*,15,*,0,33,0,29,10,*,0,*,0,*,0,*,3863,625,5546,155010,100
2023,FY,PROVIDER,HOS,191644,Canon Hospice,Covington,LA,70433,62,65,6824,1533336,995007,995007,1171582,*,0,86,29,71,89,*,0,*,0,0,0,2.18,0,*,*,0,58,0,22,*,0,0,*,0,0,0,0,2565,336,2342,94845,100
2023,FY,PROVIDER,HOS,191645,Cardinal Hospice,Baton Rouge,LA,70810,124,130,13906,2404351,2106230,2106230,2420418,36,*,83,37,63,84,14,0,*,0,0,*,1.85,0,12,*,0,35,0,23,*,*,17,*,*,*,0,0,1832,484,4148,95955,100
2023,FY,PROVIDER,HOS,191649,Heart Of Hospice,Gretna,LA,70056,640,689,50265,33169931,7869843,7869843,9005748,32,*,82,41,59,58,34,*,6,*,*,*,2.99,*,24,2,*,24,0,35,10,3,*,*,*,*,*,0,12811,1504,10050,607470,100
2023,FY,PROVIDER,HOS,191650,Hospice Compassus - Lafayette,Lafayette,LA,70503,98,105,10677,2151433,1630743,1630743,1879007,61,*,81,37,63,62,34,*,*,0,0,0,2.18,0,17,*,0,46,0,20,15,*,0,0,0,0,0,0,2366,468,2791,124740,100
2023,FY,PROVIDER,HOS,191651,Crossroads Hospice Llc,Delhi,LA,71232,123,130,8999,1619144,1386870,1386870,1630613,56,75,83,40,60,78,20,0,0,0,*,*,2.14,0,23,*,0,35,0,28,*,*,0,*,0,*,*,0,3327,67,3311,155280,100
2023,FY,PROVIDER,HOS,191653,Traditions Health,Lafayette,LA,70508,357,376,36650,8915722,5568853,5568853,6418131,61,3,81,42,58,69,26,*,*,*,*,*,2.32,*,14,6,0,31,0,26,16,*,3,*,*,*,0,0,9533,1566,11915,476895,100
2023,FY,PROVIDER,HOS,191654,St Joseph Hospice Of Acadiana Llc,Lafayette,LA,70503,385,389,17430,10368944,3683680,3683680,4229565,44,3,78,48,52,68,27,*,3,0,*,*,2.47,3,24,*,*,22,0,31,13,*,*,3,*,*,*,0,4330,803,5086,272445,93
2023,FY,PROVIDER,HOS,191656,Harbor Hospice Of Oakdale Llc,Oakdale,LA,71463,102,107,10479,2290440,1630502,1630502,1873706,56,62,78,41,59,76,17,*,*,*,*,0,2.39,0,22,0,*,26,0,28,19,*,*,*,0,0,0,0,1663,145,2824,82230,100
2023,FY,PROVIDER,HOS,191657,Agape Care Louisiana Llc,Houma,LA,70360,256,261,19490,4681003,3045492,3045492,3514519,29,*,82,45,55,83,14,*,*,0,0,*,2.44,*,28,5,0,23,0,29,10,*,0,*,0,0,*,0,4511,818,3484,212685,100
2023,FY,PROVIDER,HOS,191659,Premier Hospice,Arcadia,LA,71001,150,156,13249,2969100,2034593,2034593,2343745,33,31,84,44,56,79,19,*,0,*,0,0,2.17,0,19,8,0,38,0,19,11,0,0,*,0,*,*,0,3786,410,4128,181065,100
2023,FY,PROVIDER,HOS,191660,Clarity Hospice Of Baton Rouge,Baton Rouge,LA,70810,782,816,43867,14717784,8148888,8148888,9487628,36,*,79,44,56,63,34,*,*,*,*,*,2.80,3,27,1,0,14,0,29,10,3,6,4,0,*,*,*,13002,1671,14118,779565,96
2023,FY,PROVIDER,HOS,191662,Pinnacle Hospice,Baton Rouge,LA,70816,432,449,36032,9296340,5834946,5834946,6712534,28,*,80,46,54,71,25,*,*,0,*,*,2.67,2,21,*,0,30,0,30,12,*,*,*,0,*,*,0,11007,1347,11435,592905,99
2023,FY,PROVIDER,HOS,191663,Harmony Hospice Llc,Metairie,LA,70002,103,107,5681,1638828,913284,913284,1044448,76,*,81,40,60,61,27,0,11,0,*,*,2.74,*,14,*,0,41,0,28,*,*,0,*,0,0,0,0,2082,313,2171,93315,100
2023,FY,PROVIDER,HOS,191664,Superior Hospice,Mansfield,LA,71052,178,183,14023,3290322,2188106,2188106,2473067,51,52,81,42,58,77,20,0,*,0,*,0,2.44,0,27,6,0,21,0,29,14,*,0,*,0,0,0,0,3846,514,4363,236310,100
2023,FY,PROVIDER,HOS,191665,Audubon Hospice Of Lafayette Inc,Lafayette,LA,70508,145,154,22667,6002750,3323611,3323611,3905071,41,*,80,41,59,73,23,*,*,*,*,0,2.55,0,12,18,0,31,0,29,*,*,*,*,0,0,*,*,4852,365,5456,176175,100
2023,FY,PROVIDER,HOS,191666,Bridgeway Healthcare And Hospice Of Acadiana,Lafayette,LA,70508,189,202,23426,4305819,3508015,3508015,4041757,48,*,80,41,59,68,29,*,*,0,0,*,2.66,*,15,0,*,31,0,30,*,*,9,*,0,6,0,0,4377,1023,8095,219765,100
2023,FY,PROVIDER,HOS,191668,Egan Hospice,Covington,LA,70433,142,144,14143,10215005,2216545,2216545,2536388,26,*,81,43,57,81,13,*,*,0,*,0,2.60,0,17,*,0,30,0,33,14,*,0,*,0,0,0,*,3965,792,2792,146295,100
2023,FY,PROVIDER,HOS,191669,Lourdes Hospice,Lafayette,LA,70508,13,13,1372,718805,200820,200820,231377,*,0,82,*,*,*,*,0,0,0,0,0,2.35,0,*,0,0,*,0,*,*,0,0,0,0,*,0,0,410,98,398,19080,100
2023,FY,PROVIDER,HOS,191672,Anvoi Hospice,Metairie,LA,70001,187,191,13797,5346858,2175649,2175649,2487309,41,0,81,42,58,66,29,*,*,0,0,*,2.68,*,28,*,0,38,0,20,6,*,*,*,0,0,*,0,3545,646,3460,129840,100
2023,FY,PROVIDER,HOS,191673,Compassionate Care Hospice,Alexandria,LA,71303,382,395,41351,13263100,6607186,6607186,7286953,45,21,81,42,58,79,19,*,*,0,*,*,2.26,*,16,*,0,22,0,45,12,*,0,*,0,*,*,0,13759,1709,20731,547185,100
2023,FY,PROVIDER,HOS,191674,Amedisys Hospice,Lafayette,LA,70503,177,193,20342,5245643,3101499,3101499,3573498,45,0,80,36,64,59,36,*,*,0,*,*,2.38,*,22,13,0,38,0,20,6,0,0,*,0,0,0,0,5223,482,5309,264225,100
2023,FY,PROVIDER,HOS,191675,Ascend Hospice Care Llc,Monroe,LA,71203,251,264,22459,5707874,3396638,3396638,3915030,60,30,82,38,62,76,21,0,*,0,*,*,2.24,0,16,9,0,31,0,35,5,*,0,*,*,*,0,0,4787,1091,8167,234300,100
2023,FY,PROVIDER,HOS,191676,Gulf South Hospice Of New Orleans,Metairie,LA,70005,29,31,5333,1025703,780235,780235,909672,52,0,82,*,*,*,90,0,0,0,*,0,3.21,0,*,0,0,*,0,42,0,0,0,*,0,0,0,0,702,*,884,36870,100
2023,FY,PROVIDER,HOS,191677,All Saints Hospice,Mansura,LA,71350,341,351,37798,10310628,5840683,5840683,6612111,55,64,81,35,65,84,14,*,*,0,*,0,2.10,*,14,4,0,29,0,39,10,*,*,0,0,*,*,0,9851,1572,12453,337230,100
2023,FY,PROVIDER,HOS,191680,Passages Hospice,Mandeville,LA,70471,1162,1223,74606,24885598,12757286,12757286,14603511,34,*,80,41,59,61,32,2,4,*,*,*,2.89,1,29,2,*,29,0,21,11,2,*,5,0,*,*,*,26258,3043,27149,3149115,98
2023,FY,PROVIDER,HOS,191681,Interim Healthcare Hospice Of East Louisiana,Mandeville,LA,70471,164,171,7780,1837805,1317150,1317150,1507115,13,0,84,41,59,90,*,0,*,*,*,0,2.58,*,18,*,0,39,0,27,9,*,0,*,0,*,0,0,2243,232,1756,122205,100
2023,FY,PROVIDER,HOS,191682,Lamm Family Care Hospice,Crowley,LA,70526,389,400,27610,7008675,4374387,4374387,5042563,50,*,82,49,51,88,9,0,*,*,*,0,2.45,0,15,*,*,22,0,51,9,*,*,*,0,0,*,0,7808,1085,8954,343035,100
2023,FY,PROVIDER,HOS,191683,Harbor Hospice Of Alexandria Lp,Alexandria,LA,71303,174,195,22893,5373731,3585921,3585921,3975987,44,33,81,41,59,76,23,0,0,0,*,*,2.04,0,9,0,0,24,0,48,14,0,*,*,0,7,0,0,4040,329,8391,160440,100
2023,FY,PROVIDER,HOS,191684,Audubon Hospice Care,Baton Rouge,LA,70809,348,367,33114,9786702,5112746,5112746,5890110,20,0,81,43,57,74,22,*,*,0,*,*,2.46,*,22,*,0,35,0,25,7,*,*,4,0,*,0,*,9033,1137,12002,473760,100
2023,FY,PROVIDER,HOS,191686,Nightingale Hospice,Bossier City,LA,71112,48,50,4049,673134,635735,635735,719500,35,0,79,48,52,63,31,0,*,0,0,*,2.91,0,26,*,0,22,0,40,*,*,0,*,0,0,0,0,82,0,*,9630,100
2023,FY,PROVIDER,HOS,191687,St Joseph Hospice Of Southwest Louisiana Llc,Lake Charles,LA,70601,119,121,14060,3392437,2134595,2134595,2448292,27,*,82,29,71,82,18,*,0,0,*,0,2.11,0,24,*,0,33,0,23,15,0,0,*,0,0,*,0,4003,921,4665,201315,100
2023,FY,PROVIDER,HOS,191688,Hospice Specialists Of Louisiana,Ponchatoula,LA,70454,321,328,25965,6802453,4068339,4068339,4649963,29,*,83,43,57,69,26,*,3,0,*,*,2.74,*,28,5,0,31,0,26,6,*,0,*,*,0,0,0,7326,1803,8775,303795,100
2023,FY,PROVIDER,HOS,191689,Traditions Health,Hammond,LA,70403,79,85,7110,1695322,1087225,1087225,1240433,37,0,81,41,59,70,24,*,*,0,*,0,2.71,*,18,14,0,29,0,29,*,0,0,0,0,0,0,0,2000,321,1760,100650,100
2023,FY,PROVIDER,HOS,191690,Hand In Hand Hospice Care Llc,Natchitoches,LA,71457,82,88,8997,2414932,1343024,1343024,1576390,54,70,82,40,60,88,*,0,0,0,*,0,2.32,0,19,*,0,28,0,25,18,*,0,*,0,*,*,0,2874,441,2390,110310,100
2023,FY,PROVIDER,HOS,191691,Hand In Hand Hospice Care Llc,Minden,LA,71055,73,76,6433,1582262,1032323,1032323,1148566,48,*,79,53,47,67,33,0,0,0,0,0,2.67,0,20,*,0,30,0,36,*,0,0,0,0,0,0,0,2321,233,1232,93750,100
2023,FY,PROVIDER,HOS,191692,Foundations Hospice,Albany,LA,70711,82,82,5142,1326680,834181,834181,953915,22,0,83,39,61,91,*,0,*,0,0,*,2.33,*,*,*,0,38,0,27,*,*,0,*,0,*,*,0,1654,282,1472,69615,100
2023,FY,PROVIDER,HOS,221500,Good Shepherd Community Care,Newton,MA,02459,1143,1169,90387,25021822,17657344,17657344,16427053,24,*,86,37,63,83,4,6,4,0,1,2,2.45,*,31,5,*,28,0,17,7,1,*,3,0,7,2,*,24802,7607,19313,1206330,100
2023,FY,PROVIDER,HOS,221504,Metrowest Homecare And Hospice An Amedisys Compan,Marlboro,MA,01752,243,248,16353,4559128,3086013,3086013,2944406,23,0,84,42,58,93,*,*,*,0,*,0,2.62,*,32,8,0,24,0,21,10,*,0,*,0,*,*,0,4467,358,2763,240630,100
2023,FY,PROVIDER,HOS,221506,Vna & Hospice Of Cooley Dickinson,Northampton,MA,01060,318,330,18770,4949631,3329814,3329814,3490330,33,*,83,43,57,95,*,*,*,0,*,0,2.36,*,33,*,0,12,0,40,9,*,*,*,*,0,*,0,5288,974,2796,305370,100
2023,FY,PROVIDER,HOS,221508,Tufts Medicine Care At Home Inc,Lawrence,MA,01843,1881,1919,72831,29197443,17030729,17030729,16367896,33,*,82,45,55,86,1,4,7,*,1,*,2.76,5,34,5,*,16,0,24,10,2,*,*,0,0,1,3,21029,1857,17310,1129740,95
2023,FY,PROVIDER,HOS,221512,Hopehealth Hospice & Palliative Care,Attleboro,MA,02703,777,791,36567,14170220,7983221,7983221,7587646,30,*,81,44,56,89,4,*,3,0,2,*,2.51,*,31,2,0,12,0,30,11,4,*,3,0,1,4,2,8448,1019,7974,585390,97
2023,FY,PROVIDER,HOS,221513,Vna Care Hospice Inc,Worcester,MA,01608,1279,1321,69441,24814175,14353057,14353057,13487012,22,*,82,41,59,87,4,2,5,0,2,1,2.81,1,38,6,0,14,0,28,8,3,*,3,0,*,*,0,21330,2556,12081,1133670,99
2023,FY,PROVIDER,HOS,221514,Old Colony Hospice Inc,W Bridgewater,MA,02379,964,1009,62098,16089699,12766342,12766342,11585591,26,*,84,42,58,90,5,1,2,*,1,*,2.46,*,30,8,0,26,0,23,7,2,*,3,*,0,*,*,15520,2363,13643,1042440,99
2023,FY,PROVIDER,HOS,221518,Accentcare Hospice Of Massachusetts,Fall River,MA,02723,244,246,14732,4518491,3020965,3020965,2939849,45,0,83,43,57,91,*,*,6,0,*,0,2.76,*,27,5,0,25,0,20,17,*,0,0,0,*,*,0,2997,639,4704,154245,98
2023,FY,PROVIDER,HOS,221520,Cranberry Hospice,Plymouth,MA,02360,507,522,46376,14305847,9405098,9405098,8431188,30,0,83,40,60,96,*,*,*,0,*,*,2.57,*,31,12,*,23,0,22,8,*,0,*,0,*,*,*,11345,1598,6030,508995,100
2023,FY,PROVIDER,HOS,221521,Baystate Hospice,West Springfield,MA,01089,989,997,44657,11388132,8632145,8632145,9030477,34,*,82,45,55,85,5,*,8,0,1,*,2.61,4,24,4,0,21,0,25,12,4,*,2,0,2,1,2,12586,1326,8333,618300,98
2023,FY,PROVIDER,HOS,221522,Care Dimensions Inc,Danvers,MA,01923,4738,4916,297364,109424777,63536883,63536883,60345563,28,0,84,40,60,89,3,2,3,0,1,1,2.56,3,31,4,*,27,0,24,7,2,0,0,0,0,1,1,97693,12650,134434,5436240,98
2023,FY,PROVIDER,HOS,221524,Health Alliance Home Health And Hospice,Leominster,MA,01453,276,280,7038,3055758,1581063,1581063,1507485,32,0,81,49,51,90,*,*,6,0,*,*,2.74,10,25,5,0,11,0,18,24,*,0,*,0,*,*,*,2484,412,1856,109920,97
2023,FY,PROVIDER,HOS,221526,Holyoke Visiting Nurse Assoc & Hospice Life Care,Holyoke,MA,01040,204,211,10712,2784780,1856672,1856672,1983489,37,0,82,39,61,77,*,*,16,0,*,0,2.60,*,38,5,0,15,0,26,6,*,*,5,0,0,*,0,3333,681,2572,196860,100
2023,FY,PROVIDER,HOS,221529,Care Central Vna & Hospice,Gardner,MA,01440,308,312,16070,4350794,3130065,3130065,3021440,26,*,82,41,59,93,*,*,4,0,*,*,2.70,*,40,10,0,19,0,18,8,*,0,4,0,0,0,0,5089,521,3440,275400,100
2023,FY,PROVIDER,HOS,221531,Hospicecare In The Berkshires,Pittsfield,MA,01201,827,846,39880,10949848,7879302,7879302,7768083,38,*,83,43,57,95,2,*,*,0,2,*,2.33,*,27,3,*,17,0,36,9,2,*,3,0,2,*,0,10829,2665,4877,681870,99
2023,FY,PROVIDER,HOS,221536,Hospice And Palliative Care,Fairhaven,MA,02719,1210,1243,66844,26706218,14085087,14085087,13580873,37,*,82,45,55,89,2,*,6,*,*,1,2.73,4,28,4,0,19,0,23,12,4,*,4,*,2,*,2,20878,2231,23143,1060515,97
2023,FY,PROVIDER,HOS,221541,Beth Israel Lahey Health At Home,Beverly,MA,01915,1035,1076,66644,17720968,12773951,12773951,12217678,14,*,86,41,59,94,*,2,1,0,1,*,2.38,1,31,5,*,20,0,27,10,3,*,1,0,1,*,*,18046,2279,11919,973335,100
2023,FY,PROVIDER,HOS,221542,Community Nurse Home Care Inc,Fairhaven,MA,02719,229,231,17191,4980298,3191042,3191042,3097359,44,0,85,39,61,90,*,*,6,0,*,*,2.51,*,31,*,0,20,0,34,*,*,0,*,0,*,*,*,3641,754,8315,204435,100
